state,state_name,county,metro,fmr_0br_median,fmr_0br_max,fmr_1br_median,fmr_1br_max,fmr_2br_median,fmr_2br_max,fmr_3br_median,fmr_3br_max,fmr_4br_median,fmr_4br_max,area_rows
NE,Nebraska,McPherson County,nonmetro,680,680,747,747,980,980,1210,1210,1309,1309,1
NE,Nebraska,Merrick County,metro,689,689,732,732,961,961,1323,1323,1612,1612,1
NE,Nebraska,Morrill County,nonmetro,666,666,789,789,961,961,1152,1152,1284,1284,1
NE,Nebraska,Nance County,nonmetro,666,666,732,732,961,961,1152,1152,1272,1272,1
NE,Nebraska,Nemaha County,nonmetro,666,666,732,732,961,961,1337,1337,1444,1444,1
NE,Nebraska,Nuckolls County,nonmetro,666,666,732,732,961,961,1174,1174,1284,1284,1
NE,Nebraska,Otoe County,nonmetro,713,713,783,783,1028,1028,1371,1371,1432,1432,1
NE,Nebraska,Pawnee County,nonmetro,666,666,753,753,961,961,1152,1152,1284,1284,1
NE,Nebraska,Perkins County,nonmetro,666,666,849,849,961,961,1152,1152,1284,1284,1
NE,Nebraska,Phelps County,nonmetro,666,666,760,760,961,961,1311,1311,1463,1463,1
NE,Nebraska,Pierce County,nonmetro,666,666,810,810,961,961,1152,1152,1541,1541,1
NE,Nebraska,Platte County,nonmetro,736,736,809,809,1061,1061,1399,1399,1405,1405,1
NE,Nebraska,Polk County,nonmetro,666,666,732,732,961,961,1152,1152,1284,1284,1
NE,Nebraska,Red Willow County,nonmetro,666,666,732,732,961,961,1152,1152,1272,1272,1
NE,Nebraska,Richardson County,nonmetro,666,666,732,732,961,961,1152,1152,1272,1272,1
NE,Nebraska,Rock County,nonmetro,666,666,732,732,961,961,1187,1187,1284,1284,1
NE,Nebraska,Saline County,nonmetro,666,666,732,732,961,961,1337,1337,1446,1446,1
NE,Nebraska,Sarpy County,metro,1090,1090,1148,1148,1368,1368,1813,1813,2046,2046,1
NE,Nebraska,Saunders County,metro,870,870,956,956,1089,1089,1432,1432,1619,1619,1
NE,Nebraska,Scotts Bluff County,nonmetro,685,685,758,758,987,987,1314,1314,1397,1397,1
NE,Nebraska,Seward County,metro,730,730,756,756,967,967,1345,1345,1450,1450,1
NE,Nebraska,Sheridan County,nonmetro,666,666,732,732,961,961,1152,1152,1497,1497,1
NE,Nebraska,Sherman County,nonmetro,666,666,732,732,961,961,1337,1337,1507,1507,1
NE,Nebraska,Sioux County,nonmetro,666,666,732,732,961,961,1187,1187,1284,1284,1
NE,Nebraska,Stanton County,nonmetro,773,773,849,849,1114,1114,1336,1336,1475,1475,1
NE,Nebraska,Thayer County,nonmetro,666,666,732,732,961,961,1152,1152,1272,1272,1
NE,Nebraska,Thomas County,nonmetro,666,666,732,732,961,961,1187,1187,1284,1284,1
NE,Nebraska,Thurston County,nonmetro,666,666,799,799,961,961,1189,1189,1272,1272,1
NE,Nebraska,Valley County,nonmetro,666,666,732,732,961,961,1152,1152,1284,1284,1
NE,Nebraska,Washington County,metro,1090,1090,1148,1148,1368,1368,1813,1813,2046,2046,1
NE,Nebraska,Wayne County,nonmetro,666,666,732,732,961,961,1278,1278,1612,1612,1
NE,Nebraska,Webster County,nonmetro,666,666,732,732,961,961,1279,1279,1284,1284,1
NE,Nebraska,Wheeler County,nonmetro,666,666,732,732,961,961,1187,1187,1284,1284,1
NE,Nebraska,York County,nonmetro,697,697,766,766,1005,1005,1234,1234,1331,1331,1
NH,New Hampshire,Belknap County,nonmetro,1241,1241,1425,1425,1800,1800,2219,2219,2676,2676,11
NH,New Hampshire,Carroll County,nonmetro,1190,1190,1343,1343,1709,1709,2353,2353,2834,2834,19
NH,New Hampshire,Cheshire County,nonmetro,1328,1328,1468,1468,1926,1926,2518,2518,2550,2550,23
NH,New Hampshire,Coos County,nonmetro,988,988,994,994,1287,1287,1702,1702,1708,1708,43
NH,New Hampshire,Grafton County,nonmetro,1445,1445,1455,1455,1909,1909,2590,2590,2630,2630,40
NH,New Hampshire,Hillsborough County,metro,1404,1467,1552,1673,2037,2127,2442,2822,2842,3001,31
NH,New Hampshire,Merrimack County,nonmetro,1361,1361,1504,1504,1974,1974,2604,2604,2614,2614,27
NH,New Hampshire,Rockingham County,metro,1601,2359,1692,2476,2220,2941,2722,3526,3006,3894,37
NH,New Hampshire,Strafford County,metro,1601,1601,1677,1677,2194,2194,2693,2693,2941,2941,13
NH,New Hampshire,Sullivan County,nonmetro,1216,1216,1332,1332,1747,1747,2418,2418,2694,2694,15
NJ,New Jersey,Atlantic County,metro,1346,1346,1537,1537,1867,1867,2586,2586,2851,2851,1
NJ,New Jersey,Bergen County,metro,1778,1778,2024,2024,2324,2324,2835,2835,3618,3618,1
NJ,New Jersey,Burlington County,metro,1397,1397,1520,1520,1810,1810,2170,2170,2423,2423,1
NJ,New Jersey,Camden County,metro,1397,1397,1520,1520,1810,1810,2170,2170,2423,2423,1
NJ,New Jersey,Cape May County,metro,1320,1320,1366,1366,1792,1792,2396,2396,2405,2405,1
NJ,New Jersey,Cumberland County,metro,1280,1280,1375,1375,1673,1673,2303,2303,2311,2311,1
NJ,New Jersey,Essex County,metro,1612,1612,1822,1822,2205,2205,2761,2761,3137,3137,1
NJ,New Jersey,Gloucester County,metro,1397,1397,1520,1520,1810,1810,2170,2170,2423,2423,1
NJ,New Jersey,Hudson County,metro,2407,2407,2458,2458,2763,2763,3367,3367,3955,3955,1
NJ,New Jersey,Hunterdon County,metro,1804,1804,1978,1978,2486,2486,2981,2981,3296,3296,1
NJ,New Jersey,Mercer County,metro,1344,1344,1545,1545,1950,1950,2338,2338,2670,2670,1
NJ,New Jersey,Middlesex County,metro,1804,1804,1978,1978,2486,2486,2981,2981,3296,3296,1
NJ,New Jersey,Monmouth County,metro,1676,1676,1889,1889,2328,2328,3043,3043,3371,3371,1
NJ,New Jersey,Morris County,metro,1612,1612,1822,1822,2205,2205,2761,2761,3137,3137,1
NJ,New Jersey,Ocean County,metro,1676,1676,1889,1889,2328,2328,3043,3043,3371,3371,1
NJ,New Jersey,Passaic County,metro,1778,1778,2024,2024,2324,2324,2835,2835,3618,3618,1
NJ,New Jersey,Salem County,metro,1397,1397,1520,1520,1810,1810,2170,2170,2423,2423,1
NJ,New Jersey,Somerset County,metro,1804,1804,1978,1978,2486,2486,2981,2981,3296,3296,1
NJ,New Jersey,Sussex County,metro,1612,1612,1822,1822,2205,2205,2761,2761,3137,3137,1
NJ,New Jersey,Union County,metro,1612,1612,1822,1822,2205,2205,2761,2761,3137,3137,1
NJ,New Jersey,Warren County,metro,1517,1517,1527,1527,1895,1895,2404,2404,2800,2800,1
NM,New Mexico,Bernalillo County,metro,1009,1009,1185,1185,1464,1464,2036,2036,2399,2399,1
NM,New Mexico,Catron County,nonmetro,773,773,853,853,1040,1040,1424,1424,1677,1677,1
NM,New Mexico,Chaves County,nonmetro,738,738,887,887,1071,1071,1421,1421,1562,1562,1
NM,New Mexico,Cibola County,nonmetro,738,738,823,823,993,993,1223,1223,1315,1315,1
NM,New Mexico,Colfax County,nonmetro,730,730,888,888,973,973,1302,1302,1569,1569,1
NM,New Mexico,Curry County,nonmetro,757,757,892,892,1098,1098,1425,1425,1842,1842,1
NM,New Mexico,De Baca County,nonmetro,723,723,798,798,973,973,1167,1167,1569,1569,1
NM,New Mexico,Dona Ana County,metro,744,744,951,951,1042,1042,1449,1449,1580,1580,1
NM,New Mexico,Eddy County,nonmetro,1035,1035,1084,1084,1188,1188,1619,1619,1625,1625,1
NM,New Mexico,Grant County,nonmetro,795,795,801,801,1048,1048,1304,1304,1388,1388,1
NM,New Mexico,Guadalupe County,nonmetro,723,723,791,791,973,973,1332,1332,1569,1569,1
NM,New Mexico,Harding County,nonmetro,773,773,853,853,1040,1040,1424,1424,1677,1677,1
NM,New Mexico,Hidalgo County,nonmetro,723,723,798,798,973,973,1353,1353,1569,1569,1
NM,New Mexico,Lea County,nonmetro,1062,1062,1068,1068,1324,1324,1641,1641,1829,1829,1
NM,New Mexico,Lincoln County,nonmetro,815,815,820,820,999,999,1305,1305,1611,1611,1
NM,New Mexico,Los Alamos County,nonmetro,1200,1200,1326,1326,1740,1740,2086,2086,2843,2843,1
NM,New Mexico,Luna County,nonmetro,671,671,783,783,973,973,1280,1280,1528,1528,1
NM,New Mexico,McKinley County,nonmetro,752,752,894,894,1090,1090,1307,1307,1443,1443,1
NM,New Mexico,Mora County,nonmetro,723,723,798,798,973,973,1332,1332,1569,1569,1
NM,New Mexico,Otero County,nonmetro,671,671,792,792,973,973,1353,1353,1632,1632,1
NM,New Mexico,Quay County,nonmetro,723,723,742,742,973,973,1227,1227,1569,1569,1
NM,New Mexico,Rio Arriba County,nonmetro,737,737,742,742,973,973,1199,1199,1437,1437,1
NM,New Mexico,Roosevelt County,nonmetro,725,725,772,772,975,975,1356,1356,1636,1636,1
NM,New Mexico,San Juan County,metro,882,882,885,885,1085,1085,1509,1509,1630,1630,1
NM,New Mexico,San Miguel County,nonmetro,783,783,920,920,1008,1008,1402,1402,1626,1626,1
NM,New Mexico,Sandoval County,metro,1009,1009,1185,1185,1464,1464,2036,2036,2399,2399,1
NM,New Mexico,Santa Fe County,metro,1259,1259,1390,1390,1685,1685,2122,2122,2231,2231,1
NM,New Mexico,Sierra County,nonmetro,692,692,765,765,1004,1004,1396,1396,1619,1619,1
NM,New Mexico,Socorro County,nonmetro,723,723,888,888,973,973,1353,1353,1569,1569,1
NM,New Mexico,Taos County,nonmetro,908,908,1072,1072,1279,1279,1593,1593,2146,2146,1
NM,New Mexico,Torrance County,metro,1009,1009,1185,1185,1464,1464,2036,2036,2399,2399,1
NM,New Mexico,Union County,nonmetro,723,723,770,770,973,973,1332,1332,1569,1569,1
NM,New Mexico,Valencia County,metro,1009,1009,1185,1185,1464,1464,2036,2036,2399,2399,1
NV,Nevada,Carson City,metro,1105,1105,1212,1212,1546,1546,2150,2150,2593,2593,1
NV,Nevada,Churchill County,nonmetro,1076,1076,1083,1083,1421,1421,1976,1976,2176,2176,1
NV,Nevada,Clark County,metro,1333,1333,1478,1478,1735,1735,2413,2413,2764,2764,1
NV,Nevada,Douglas County,nonmetro,1107,1107,1291,1291,1605,1605,2232,2232,2692,2692,1
NV,Nevada,Elko County,nonmetro,1055,1055,1166,1166,1530,1530,1933,1933,2567,2567,1
NV,Nevada,Esmeralda County,nonmetro,1072,1072,1122,1122,1472,1472,2062,2062,2472,2472,1
NV,Nevada,Eureka County,nonmetro,1055,1055,1062,1062,1393,1393,1937,1937,2337,2337,1
NV,Nevada,Humboldt County,nonmetro,993,993,1000,1000,1312,1312,1636,1636,2201,2201,1
NV,Nevada,Lander County,nonmetro,936,936,942,942,1236,1236,1570,1570,2073,2073,1
NV,Nevada,Lincoln County,nonmetro,838,838,948,948,1095,1095,1523,1523,1837,1837,1
NV,Nevada,Lyon County,metro,1070,1070,1076,1076,1272,1272,1769,1769,2134,2134,1
NV,Nevada,Mineral County,nonmetro,1055,1055,1062,1062,1393,1393,1937,1937,2337,2337,1
NV,Nevada,Nye County,nonmetro,933,933,1000,1000,1220,1220,1690,1690,2047,2047,1
NV,Nevada,Pershing County,nonmetro,754,754,878,878,985,985,1370,1370,1652,1652,1
NV,Nevada,Storey County,metro,1289,1289,1489,1489,1870,1870,2539,2539,2949,2949,1
NV,Nevada,Washoe County,metro,1289,1289,1489,1489,1870,1870,2539,2539,2949,2949,1
NV,Nevada,White Pine County,nonmetro,996,996,1002,1002,1315,1315,1716,1716,2206,2206,1
NY,New York,Albany County,metro,1217,1217,1417,1417,1702,1702,2041,2041,2253,2253,1
NY,New York,Allegany County,nonmetro,750,750,754,754,974,974,1243,1243,1464,1464,1
NY,New York,Bronx County,metro,2529,2529,2655,2655,2910,2910,3644,3644,3959,3959,1
NY,New York,Broome County,metro,783,783,868,868,1103,1103,1412,1412,1622,1622,1
NY,New York,Cattaraugus County,nonmetro,778,778,783,783,1007,1007,1232,1232,1420,1420,1
NY,New York,Cayuga County,nonmetro,884,884,889,889,1124,1124,1463,1463,1679,1679,1
NY,New York,Chautauqua County,nonmetro,680,680,754,754,975,975,1287,1287,1291,1291,1
NY,New York,Chemung County,metro,949,949,978,978,1283,1283,1606,1606,1713,1713,1
NY,New York,Chenango County,nonmetro,848,848,855,855,973,973,1353,1353,1482,1482,1
NY,New York,Clinton County,nonmetro,973,973,980,980,1246,1246,1494,1494,1650,1650,1
NY,New York,Columbia County,nonmetro,1249,1249,1263,1263,1434,1434,1730,1730,1899,1899,1
NY,New York,Cortland County,nonmetro,954,954,960,960,1198,1198,1510,1510,2010,2010,1
NY,New York,Delaware County,nonmetro,813,813,884,884,1033,1033,1437,1437,1490,1490,1
NY,New York,Dutchess County,metro,1364,1364,1549,1549,1979,1979,2511,2511,2694,2694,1
NY,New York,Erie County,metro,1105,1105,1139,1139,1343,1343,1640,1640,1869,1869,1
NY,New York,Essex County,nonmetro,891,891,903,903,1185,1185,1455,1455,1645,1645,1
NY,New York,Franklin County,nonmetro,720,720,862,862,1044,1044,1299,1299,1489,1489,1
NY,New York,Fulton County,nonmetro,823,823,828,828,1087,1087,1303,1303,1468,1468,1
NY,New York,Genesee County,nonmetro,805,805,953,953,1168,1168,1400,1400,1546,1546,1
NY,New York,Greene County,nonmetro,1008,1008,1118,1118,1373,1373,1813,1813,2075,2075,1
NY,New York,Hamilton County,nonmetro,1075,1075,1089,1089,1429,1429,1713,1713,1892,1892,1
NY,New York,Herkimer County,metro,899,899,926,926,1172,1172,1405,1405,1623,1623,1
NY,New York,Jefferson County,metro,969,969,1071,1071,1405,1405,1907,1907,2340,2340,1
NY,New York,Kings County,metro,2529,2529,2655,2655,2910,2910,3644,3644,3959,3959,1
NY,New York,Lewis County,nonmetro,758,758,839,839,1008,1008,1402,1402,1646,1646,1
NY,New York,Livingston County,metro,1116,1116,1256,1256,1573,1573,1895,1895,2083,2083,1
NY,New York,Madison County,metro,995,995,1123,1123,1392,1392,1691,1691,1848,1848,1
NY,New York,Monroe County,metro,1116,1116,1256,1256,1573,1573,1895,1895,2083,2083,1
NY,New York,Montgomery County,nonmetro,892,892,899,899,1102,1102,1381,1381,1484,1484,1
NY,New York,Nassau County,metro,1992,1992,2379,2379,2747,2747,3563,3563,3768,3768,1
NY,New York,New York County,metro,2529,2529,2655,2655,2910,2910,3644,3644,3959,3959,1
NY,New York,Niagara County,metro,1105,1105,1139,1139,1343,1343,1640,1640,1869,1869,1
NY,New York,Oneida County,metro,899,899,926,926,1172,1172,1405,1405,1623,1623,1
NY,New York,Onondaga County,metro,995,995,1123,1123,1392,1392,1691,1691,1848,1848,1
NY,New York,Ontario County,metro,1116,1116,1256,1256,1573,1573,1895,1895,2083,2083,1
NY,New York,Orange County,metro,1364,1364,1549,1549,1979,1979,2511,2511,2694,2694,1
NY,New York,Orleans County,metro,1116,1116,1256,1256,1573,1573,1895,1895,2083,2083,1
NY,New York,Oswego County,metro,995,995,1123,1123,1392,1392,1691,1691,1848,1848,1
NY,New York,Otsego County,nonmetro,847,847,965,965,1228,1228,1472,1472,1626,1626,1
NY,New York,Putnam County,metro,2529,2529,2655,2655,2910,2910,3644,3644,3959,3959,1
NY,New York,Queens County,metro,2529,2529,2655,2655,2910,2910,3644,3644,3959,3959,1
NY,New York,Rensselaer County,metro,1217,1217,1417,1417,1702,1702,2041,2041,2253,2253,1
NY,New York,Richmond County,metro,2529,2529,2655,2655,2910,2910,3644,3644,3959,3959,1
NY,New York,Rockland County,metro,2529,2529,2655,2655,2910,2910,3644,3644,3959,3959,1
NY,New York,Saratoga County,metro,1217,1217,1417,1417,1702,1702,2041,2041,2253,2253,1
NY,New York,Schenectady County,metro,1217,1217,1417,1417,1702,1702,2041,2041,2253,2253,1
NY,New York,Schoharie County,metro,1217,1217,1417,1417,1702,1702,2041,2041,2253,2253,1
NY,New York,Schuyler County,nonmetro,792,792,875,875,1148,1148,1508,1508,1520,1520,1
NY,New York,Seneca County,nonmetro,879,879,921,921,1169,1169,1550,1550,1961,1961,1
NY,New York,St. Lawrence County,nonmetro,742,742,816,816,1071,1071,1284,1284,1418,1418,1
NY,New York,Steuben County,nonmetro,865,865,871,871,1081,1081,1410,1410,1800,1800,1
NY,New York,Suffolk County,metro,1992,1992,2379,2379,2747,2747,3563,3563,3768,3768,1
NY,New York,Sullivan County,nonmetro,995,995,1070,1070,1302,1302,1811,1811,1891,1891,1
NY,New York,Tioga County,metro,783,783,868,868,1103,1103,1412,1412,1622,1622,1
NY,New York,Tompkins County,metro,1263,1263,1466,1466,1753,1753,2102,2102,2624,2624,1
NY,New York,Ulster County,metro,1303,1303,1386,1386,1818,1818,2245,2245,2407,2407,1
NY,New York,Warren County,metro,1041,1041,1066,1066,1348,1348,1742,1742,1785,1785,1
NY,New York,Washington County,metro,1041,1041,1066,1066,1348,1348,1742,1742,1785,1785,1
NY,New York,Wayne County,metro,1116,1116,1256,1256,1573,1573,1895,1895,2083,2083,1
NY,New York,Westchester County,metro,2529,2529,2655,2655,2910,2910,3644,3644,3959,3959,1
NY,New York,Wyoming County,nonmetro,840,840,844,844,973,973,1336,1336,1603,1603,1
NY,New York,Yates County,nonmetro,756,756,836,836,1097,1097,1329,1329,1840,1840,1
OH,Ohio,Adams County,nonmetro,736,736,785,785,973,973,1220,1220,1288,1288,1
OH,Ohio,Allen County,metro,839,839,844,844,1108,1108,1338,1338,1493,1493,1
OH,Ohio,Ashland County,nonmetro,677,677,779,779,973,973,1280,1280,1472,1472,1
OH,Ohio,Ashtabula County,metro,715,715,840,840,1037,1037,1257,1257,1429,1429,1
OH,Ohio,Athens County,nonmetro,902,902,907,907,1092,1092,1338,1338,1491,1491,1
OH,Ohio,Auglaize County,nonmetro,757,757,762,762,1000,1000,1391,1391,1668,1668,1
OH,Ohio,Belmont County,metro,683,683,816,816,991,991,1277,1277,1413,1413,1
OH,Ohio,Brown County,metro,797,797,802,802,1008,1008,1361,1361,1691,1691,1
OH,Ohio,Butler County,metro,958,958,1051,1051,1353,1353,1785,1785,1976,1976,1
OH,Ohio,Carroll County,metro,749,749,846,846,1086,1086,1371,1371,1451,1451,1
OH,Ohio,Champaign County,nonmetro,737,737,818,818,1046,1046,1333,1333,1470,1470,1
OH,Ohio,Clark County,metro,763,763,843,843,1106,1106,1355,1355,1572,1572,1
OH,Ohio,Clermont County,metro,958,958,1051,1051,1353,1353,1785,1785,1976,1976,1
OH,Ohio,Clinton County,nonmetro,778,778,838,838,1029,1029,1349,1349,1696,1696,1
OH,Ohio,Columbiana County,nonmetro,693,693,779,779,973,973,1218,1218,1288,1288,1
OH,Ohio,Coshocton County,nonmetro,736,736,824,824,973,973,1254,1254,1632,1632,1
OH,Ohio,Crawford County,nonmetro,780,780,811,811,973,973,1283,1283,1288,1288,1
OH,Ohio,Cuyahoga County,metro,933,933,1058,1058,1279,1279,1646,1646,1760,1760,1
OH,Ohio,Darke County,nonmetro,801,801,806,806,973,973,1290,1290,1295,1295,1
OH,Ohio,Defiance County,nonmetro,754,754,799,799,980,980,1239,1239,1408,1408,1
OH,Ohio,Delaware County,metro,1111,1111,1194,1194,1430,1430,1715,1715,1927,1927,1
OH,Ohio,Erie County,metro,854,854,886,886,1106,1106,1384,1384,1557,1557,1
OH,Ohio,Fairfield County,metro,1111,1111,1194,1194,1430,1430,1715,1715,1927,1927,1
OH,Ohio,Fayette County,nonmetro,750,750,836,836,992,992,1273,1273,1415,1415,1
OH,Ohio,Franklin County,metro,1111,1111,1194,1194,1430,1430,1715,1715,1927,1927,1
OH,Ohio,Fulton County,metro,769,769,820,820,1076,1076,1380,1380,1454,1454,1
OH,Ohio,Gallia County,nonmetro,736,736,871,871,973,973,1240,1240,1632,1632,1
OH,Ohio,Geauga County,metro,933,933,1058,1058,1279,1279,1646,1646,1760,1760,1
OH,Ohio,Greene County,metro,928,928,1009,1009,1273,1273,1651,1651,1817,1817,1
OH,Ohio,Guernsey County,nonmetro,737,737,742,742,973,973,1280,1280,1574,1574,1
OH,Ohio,Hamilton County,metro,958,958,1051,1051,1353,1353,1785,1785,1976,1976,1
OH,Ohio,Hancock County,nonmetro,777,777,859,859,1127,1127,1484,1484,1693,1693,1
OH,Ohio,Hardin County,nonmetro,806,806,811,811,973,973,1230,1230,1373,1373,1
OH,Ohio,Harrison County,nonmetro,744,744,749,749,973,973,1283,1283,1288,1288,1
OH,Ohio,Henry County,nonmetro,761,761,766,766,982,982,1303,1303,1647,1647,1
OH,Ohio,Highland County,nonmetro,736,736,845,845,973,973,1167,1167,1492,1492,1
OH,Ohio,Hocking County,metro,737,737,742,742,973,973,1338,1338,1383,1383,1
OH,Ohio,Holmes County,nonmetro,736,736,742,742,973,973,1197,1197,1288,1288,1
OH,Ohio,Huron County,nonmetro,737,737,742,742,973,973,1212,1212,1521,1521,1
OH,Ohio,Jackson County,nonmetro,736,736,762,762,973,973,1256,1256,1344,1344,1
OH,Ohio,Jefferson County,metro,752,752,757,757,973,973,1285,1285,1482,1482,1
OH,Ohio,Knox County,nonmetro,824,824,862,862,1078,1078,1408,1408,1427,1427,1
OH,Ohio,Lake County,metro,933,933,1058,1058,1279,1279,1646,1646,1760,1760,1
OH,Ohio,Lawrence County,metro,848,848,853,853,973,973,1249,1249,1410,1410,1
OH,Ohio,Licking County,metro,1111,1111,1194,1194,1430,1430,1715,1715,1927,1927,1
OH,Ohio,Logan County,nonmetro,777,777,783,783,1027,1027,1251,1251,1360,1360,1
OH,Ohio,Lorain County,metro,933,933,1058,1058,1279,1279,1646,1646,1760,1760,1
OH,Ohio,Lucas County,metro,769,769,820,820,1076,1076,1380,1380,1454,1454,1
OH,Ohio,Madison County,metro,1111,1111,1194,1194,1430,1430,1715,1715,1927,1927,1
OH,Ohio,Mahoning County,metro,735,735,771,771,973,973,1270,1270,1345,1345,1
OH,Ohio,Marion County,nonmetro,806,806,811,811,1064,1064,1276,1276,1409,1409,1
OH,Ohio,Medina County,metro,933,933,1058,1058,1279,1279,1646,1646,1760,1760,1
OH,Ohio,Meigs County,nonmetro,722,722,758,758,973,973,1167,1167,1552,1552,1
OH,Ohio,Mercer County,nonmetro,747,747,788,788,987,987,1287,1287,1307,1307,1
OH,Ohio,Miami County,metro,928,928,1009,1009,1273,1273,1651,1651,1817,1817,1
OH,Ohio,Monroe County,nonmetro,736,736,742,742,973,973,1283,1283,1288,1288,1
OH,Ohio,Montgomery County,metro,928,928,1009,1009,1273,1273,1651,1651,1817,1817,1
OH,Ohio,Morgan County,nonmetro,736,736,875,875,973,973,1193,1193,1462,1462,1
OH,Ohio,Morrow County,metro,1111,1111,1194,1194,1430,1430,1715,1715,1927,1927,1
